# Cameras (230)
# PhotoID, X, Y, Z, Omega, Phi, Kappa, r11, r12, r13, r21, r22, r23, r31, r32, r33
20170209_110300.jpg	-2.6128108764916425	37.4709936110616370	10.6636487875825010	-169.2259456697927100	-4.4538918987290907	-0.5894722259783186	0.9969273863895282	0.0246228148946875	-0.0743606297257256	0.0102569813283772	-0.9821706623232595	-0.1877114391972932	-0.0776568129694609	0.1863719588837112	-0.9794053871310258
20170209_110301.jpg	-2.5746973451909394	37.1540523254375690	10.4533904271316410	-169.6881565131037300	-4.7536563741376181	-1.7425627560128192	0.9960993531888165	0.0447452641191503	-0.0760522183485066	0.0303041695025877	-0.9829419736951022	-0.1814021324547633	-0.0828718039358374	0.1783898474893808	-0.9804638322881347
20170209_110302.jpg	-2.4889010207251285	36.7342656047724740	10.2644218877895310	-167.3800269565993500	-3.8601920627167079	-2.1299207156831366	0.9970419826886227	0.0509662743650552	-0.0575301975808023	0.0370812502072404	-0.9746198121411536	-0.2207740987186019	-0.0673221036466350	0.2179877534617228	-0.9736267630366901
20170209_110303.jpg	-2.4799201956084391	35.9696556796012740	9.9515025634204886	-166.7714409046052100	-4.1047610702314312	-2.7546673209452903	0.9962822772862269	0.0631454710283765	-0.0586026744609338	0.0479362142946974	-0.9715528747229612	-0.2319205272860578	-0.0715803277756016	0.2282491207127745	-0.9709678653639279
20170209_110304.jpg	-2.5448364711290044	35.1099808071097140	9.6974622213478270	-166.3793393612330900	-4.9097152226485310	-1.9748773620031039	0.9957390111596655	0.0536349685918209	-0.0750140773383630	0.0343348423038565	-0.9706043224821609	-0.2382191591432450	-0.0855858648302441	0.2346285134485998	-0.9683101364842565
20170209_110305.jpg	-2.5857468975276787	34.0420279611299180	9.4006581091422596	-168.0777351705858700	-5.1562725585633302	-2.0129800740272241	0.9953386705798449	0.0529229960887172	-0.0806231190995519	0.0349837580742668	-0.9771728315523172	-0.2095456846299346	-0.0898725070271664	0.2057484234715311	-0.9744693523757592
20170209_110306.jpg	-2.3159988488526975	32.2614473500987910	8.9735078633783534	-163.9783774641922200	-3.9395230368487200	-1.3888093984488115	0.9973440607850271	0.0422521013507359	-0.0593260848891895	0.0241796543053993	-0.9604156744879169	-0.2775195065497039	-0.0687034841511227	0.2753479473854252	-0.9588865100397073
20170209_110307.jpg	-2.4145740840575480	31.7965040000747160	8.8279499348712189	-163.8063194672618600	-4.6133324588835505	-1.2598430155115032	0.9965192374153683	0.0435398603597266	-0.0710893101735292	0.0219154043230154	-0.9595991252035946	-0.2805160137351428	-0.0804308679205409	0.2779816531146463	-0.9572131821162917
20170209_110308.jpg	-2.2781580488735869	30.6894455396285760	8.5508387268539092	-165.2981568179421000	-3.4339963971359895	-1.6684146680025611	0.9977812863082096	0.0433571522312358	-0.0505238759749534	0.0290629367521260	-0.9664069325530141	-0.2553683348044860	-0.0598986677687989	0.2533333733716732	-0.9655228384329661
20170209_110309.jpg	-2.1998410743828321	29.3636837157382940	8.2014267395148703	-166.3178228380453400	-3.9263834578261347	-2.2604814796674346	0.9968765174386560	0.0545074586022997	-0.0571502050398381	0.0393500328096981	-0.9702278240528505	-0.2389760330065482	-0.0684746953060226	0.2359807330914744	-0.9693422046482644
